Source	Scale	Class	Precision	Recall_Sensitivity	Specificity	F1	Support
NCBI-partial	local_scale	ENVO:00009002	0.0	0.0	0.9995901639344262	0.0	0
NCBI-partial	local_scale	ENVO:00009003	0.05555555555555555	0.9	0.989542036910458	0.10465116279069768	10
NCBI-partial	local_scale	ENVO:00010483	0.7272727272727273	1.0	0.9997949699289229	0.8421052631578947	8
NCBI-partial	local_scale	ENVO:00010505	0.0	0.0	0.9998633879781421	0.0	0
NCBI-partial	local_scale	ENVO:00010621	0.0	0.0	1.0	0.0	16
NCBI-partial	local_scale	ENVO:00010622	0.0	0.0	0.9997950819672131	0.0	0
NCBI-partial	local_scale	ENVO:00010624	0.06666666666666667	0.5	0.9990435851892335	0.11764705882352941	2
NCBI-partial	local_scale	ENVO:00010625	0.0	0.0	0.9989754098360656	0.0	0
NCBI-partial	local_scale	ENVO:00012408	0.0	0.0	0.9991799357616347	0.0	7
NCBI-partial	local_scale	ENVO:00012411	0.23076923076923078	0.75	0.9993167532112599	0.35294117647058826	4
NCBI-partial	local_scale	ENVO:01000001	0.2	0.2222222222222222	0.9994532157747249	0.21052631578947367	9
NCBI-partial	local_scale	ENVO:01000002	0.7142857142857143	0.25	0.9997260273972602	0.37037037037037035	40
NCBI-partial	local_scale	ENVO:01000006	0.0	0.0	1.0	0.0	1
NCBI-partial	local_scale	ENVO:01000007	0.75	0.3333333333333333	0.9999316519718406	0.46153846153846156	9
NCBI-partial	local_scale	ENVO:01000008	0.1	0.14285714285714285	0.999384951821226	0.11764705882352941	7
NCBI-partial	local_scale	ENVO:01000017	0.0	0.0	0.9997267012845039	0.0	4
NCBI-partial	local_scale	ENVO:01000020	0.0	0.0	1.0	0.0	4
NCBI-partial	local_scale	ENVO:01000022	0.0	0.0	0.9998633879781421	0.0	0
NCBI-partial	local_scale	ENVO:01000023	0.0	0.0	0.999794941900205	0.0	10
NCBI-partial	local_scale	ENVO:01000024	1.0	0.018518518518518517	1.0	0.03636363636363636	54
NCBI-partial	local_scale	ENVO:01000025	0.0	0.0	0.9989071038251366	0.0	0
NCBI-partial	local_scale	ENVO:01000032	0.0	0.0	1.0	0.0	1
NCBI-partial	local_scale	ENVO:01000034	0.0	0.0	0.9993851199016192	0.0	3
NCBI-partial	local_scale	ENVO:01000035	0.4523809523809524	0.6785714285714286	0.9984259512729263	0.5428571428571428	28
NCBI-partial	local_scale	ENVO:01000042	0.6666666666666666	0.23529411764705882	0.9998632291595432	0.34782608695652173	17
NCBI-partial	local_scale	ENVO:01000043	0.16666666666666666	0.3333333333333333	0.999658399945344	0.2222222222222222	3
NCBI-partial	local_scale	ENVO:01000044	0.0	0.0	0.9999316846563738	0.0	2
NCBI-partial	local_scale	ENVO:01000047	0.0	0.0	0.9968579234972678	0.0	0
NCBI-partial	local_scale	ENVO:01000048	0.4444444444444444	1.0	0.99965837660563	0.6153846153846154	4
NCBI-partial	local_scale	ENVO:01000049	0.0	0.0	0.9999316706525453	0.0	5
NCBI-partial	local_scale	ENVO:01000058	0.0	0.0	0.9995217599234816	0.0	3
NCBI-partial	local_scale	ENVO:01000059	0.5833333333333334	0.3888888888888889	0.9996580495144303	0.4666666666666667	18
NCBI-partial	local_scale	ENVO:01000105	1.0	0.6666666666666666	1.0	0.8	3
NCBI-partial	local_scale	ENVO:01000113	0.0	0.0	0.999931693989071	0.0	0
NCBI-partial	local_scale	ENVO:01000117	0.0	0.0	1.0	0.0	1
NCBI-partial	local_scale	ENVO:01000123	0.0	0.0	0.999248531220112	0.0	2
NCBI-partial	local_scale	ENVO:01000125	0.0	0.0	0.9998633786460824	0.0	1
NCBI-partial	local_scale	ENVO:01000126	0.0	0.0	0.9948766992280893	0.0	1
NCBI-partial	local_scale	ENVO:01000131	0.0	0.0	1.0	0.0	1
NCBI-partial	local_scale	ENVO:01000132	0.0	0.0	0.9998633879781421	0.0	0
NCBI-partial	local_scale	ENVO:01000144	0.0	0.0	1.0	0.0	2
NCBI-partial	local_scale	ENVO:01000146	0.0	0.0	0.9997267759562841	0.0	0
NCBI-partial	local_scale	ENVO:01000147	0.16666666666666666	1.0	0.9993168465637382	0.2857142857142857	2
NCBI-partial	local_scale	ENVO:01000150	0.3333333333333333	0.16666666666666666	0.999863331966653	0.2222222222222222	6
NCBI-partial	local_scale	ENVO:01000155	0.13636363636363635	0.5625	0.9961022975929978	0.21951219512195122	16
NCBI-partial	local_scale	ENVO:01000156	0.05405405405405406	0.8	0.9952169456781688	0.10126582278481013	5
NCBI-partial	local_scale	ENVO:01000159	0.0	0.0	1.0	0.0	90
NCBI-partial	local_scale	ENVO:01000162	0.36363636363636365	1.0	0.9990431930016402	0.5333333333333333	8
NCBI-partial	local_scale	ENVO:01000164	0.0	0.0	0.9997267759562841	0.0	0
NCBI-partial	local_scale	ENVO:01000174	0.0	0.0	0.9995899398578458	0.0	8
NCBI-partial	local_scale	ENVO:01000175	0.0	0.0	0.9994535145843295	0.0	1
NCBI-partial	local_scale	ENVO:01000177	0.125	1.0	0.9995218252612883	0.2222222222222222	1
NCBI-partial	local_scale	ENVO:01000179	0.6470588235294118	0.8461538461538461	0.9995897996855131	0.7333333333333333	13
NCBI-partial	local_scale	ENVO:01000180	0.0	0.0	0.9995900799344127	0.0	3
NCBI-partial	local_scale	ENVO:01000181	0.0	0.0	1.0	0.0	2
NCBI-partial	local_scale	ENVO:01000185	0.0	0.0	0.999931693989071	0.0	0
NCBI-partial	local_scale	ENVO:01000188	0.0	0.0	0.9997267759562841	0.0	0
NCBI-partial	local_scale	ENVO:01000189	0.0	0.0	0.9980874316939891	0.0	0
NCBI-partial	local_scale	ENVO:01000193	0.375	1.0	0.9979482970865818	0.5454545454545454	18
NCBI-partial	local_scale	ENVO:01000196	0.15	1.0	0.9988385598141696	0.2608695652173913	3
NCBI-partial	local_scale	ENVO:01000198	0.0	0.0	1.0	0.0	1
NCBI-partial	local_scale	ENVO:01000201	0.0	0.0	0.999931693989071	0.0	0
NCBI-partial	local_scale	ENVO:01000202	0.0	0.0	0.9998633786460824	0.0	1
NCBI-partial	local_scale	ENVO:01000204	0.0	0.0	0.9995215965008202	0.0	8
NCBI-partial	local_scale	ENVO:01000205	0.0	0.0	1.0	0.0	1
NCBI-partial	local_scale	ENVO:01000206	0.9058823529411765	0.7777777777777778	0.9994498315109002	0.8369565217391305	99
NCBI-partial	local_scale	ENVO:01000207	0.0	0.0	1.0	0.0	6
NCBI-partial	local_scale	ENVO:01000208	0.0	0.0	0.9998633786460824	0.0	1
NCBI-partial	local_scale	ENVO:01000211	0.0	0.0	0.9995217599234816	0.0	3
NCBI-partial	local_scale	ENVO:01000212	0.7692307692307693	0.9090909090909091	0.9997949278829722	0.8333333333333334	11
NCBI-partial	local_scale	ENVO:01000213	0.0	0.0	0.9997950819672131	0.0	0
NCBI-partial	local_scale	ENVO:01000216	0.041666666666666664	1.0	0.9984288544299474	0.08	1
NCBI-partial	local_scale	ENVO:01000217	0.0	0.0	1.0	0.0	28
NCBI-partial	local_scale	ENVO:01000219	0.6666666666666666	0.8571428571428571	0.9997949839404087	0.75	7
NCBI-partial	local_scale	ENVO:01000220	0.0	0.0	0.999931693989071	0.0	0
NCBI-partial	local_scale	ENVO:01000221	0.4583333333333333	0.29333333333333333	0.9982148987298318	0.35772357723577236	75
NCBI-partial	local_scale	ENVO:01000222	1.0	1.0	1.0	1.0	1
NCBI-partial	local_scale	ENVO:01000225	0.0	0.0	1.0	0.0	1
NCBI-partial	local_scale	ENVO:01000230	0.14285714285714285	0.25	0.999590051926756	0.18181818181818182	4
NCBI-partial	local_scale	ENVO:01000234	0.0	0.0	1.0	0.0	10
NCBI-partial	local_scale	ENVO:01000237	0.0	0.0	1.0	0.0	1
NCBI-partial	local_scale	ENVO:01000239	0.2857142857142857	0.3333333333333333	0.9996583299166325	0.3076923076923077	6
NCBI-partial	local_scale	ENVO:01000240	0.08571428571428572	0.5	0.997813311466448	0.14634146341463414	6
NCBI-partial	local_scale	ENVO:01000242	0.8	0.5	0.9999316566429743	0.6153846153846154	8
NCBI-partial	local_scale	ENVO:01000245	0.18181818181818182	0.14285714285714285	0.999384657459319	0.16	14
NCBI-partial	local_scale	ENVO:01000249	0.8888888888888888	0.38095238095238093	0.9999315958683904	0.5333333333333333	21
NCBI-partial	local_scale	ENVO:01000250	0.6666666666666666	0.6666666666666666	0.9999316799890688	0.6666666666666666	3
NCBI-partial	local_scale	ENVO:01000252	0.7142857142857143	0.35714285714285715	0.999863257213182	0.47619047619047616	14
NCBI-partial	local_scale	ENVO:01000253	0.08333333333333333	0.05263157894736842	0.9992476574789686	0.06451612903225806	19
NCBI-partial	local_scale	ENVO:01000254	0.625	0.1724137931034483	0.9997946752446787	0.2702702702702703	29
NCBI-partial	local_scale	ENVO:01000263	0.0	0.0	0.9997950819672131	0.0	0
NCBI-partial	local_scale	ENVO:01000267	0.07142857142857142	0.6666666666666666	0.9982236797157887	0.12903225806451613	3
NCBI-partial	local_scale	ENVO:01000276	0.0	0.0	0.9992486338797815	0.0	0
NCBI-partial	local_scale	ENVO:01000281	0.0	0.0	0.9999316799890688	0.0	3
NCBI-partial	local_scale	ENVO:01000285	0.0	0.0	1.0	0.0	7
NCBI-partial	local_scale	ENVO:01000286	0.0	0.0	0.9987704918032787	0.0	0
NCBI-partial	local_scale	ENVO:01000295	0.0	0.0	1.0	0.0	2
NCBI-partial	local_scale	ENVO:01000297	0.6818181818181818	0.30612244897959184	0.9995202522102666	0.4225352112676056	49
NCBI-partial	local_scale	ENVO:01000301	1.0	0.06896551724137931	1.0	0.12903225806451613	29
NCBI-partial	local_scale	ENVO:01000302	0.5	0.2	0.9999316706525453	0.2857142857142857	5
NCBI-partial	local_scale	ENVO:01000306	0.0	0.0	0.9991803278688525	0.0	0
NCBI-partial	local_scale	ENVO:01000311	0.4666666666666667	0.2413793103448276	0.9994524673191431	0.3181818181818182	29
NCBI-partial	local_scale	ENVO:01000312	0.0	0.0	0.999931693989071	0.0	0
NCBI-partial	local_scale	ENVO:01000313	0.0	0.0	0.9982240437158469	0.0	0
NCBI-partial	local_scale	ENVO:01000315	0.0	0.0	0.9984972677595628	0.0	0
NCBI-partial	local_scale	ENVO:01000317	0.0	0.0	1.0	0.0	1
NCBI-partial	local_scale	ENVO:01000320	0.5	0.25	0.99972647702407	0.3333333333333333	16
NCBI-partial	local_scale	ENVO:01000321	0.0	0.0	0.9999316566429743	0.0	8
NCBI-partial	local_scale	ENVO:01000322	0.0	0.0	1.0	0.0	4
NCBI-partial	local_scale	ENVO:01000323	0.0	0.0	0.999316893230412	0.0	1
NCBI-partial	local_scale	ENVO:01000333	0.2	0.125	0.9986301369863013	0.15384615384615385	40
NCBI-partial	local_scale	ENVO:01000335	0.0	0.0	0.9997950119576358	0.0	5
NCBI-partial	local_scale	ENVO:01000338	0.0	0.0	0.9992486338797815	0.0	0
NCBI-partial	local_scale	ENVO:01000339	0.13636363636363635	0.75	0.9987018311013939	0.23076923076923078	4
NCBI-partial	local_scale	ENVO:01000340	0.0	0.0	0.9998633879781421	0.0	0
NCBI-partial	local_scale	ENVO:01000342	0.0	0.0	0.9998633879781421	0.0	0
NCBI-partial	local_scale	ENVO:01000348	0.2857142857142857	0.13333333333333333	0.999315537303217	0.18181818181818182	30
NCBI-partial	local_scale	ENVO:01000349	0.0	0.0	0.9997950819672131	0.0	0
NCBI-partial	local_scale	ENVO:01000352	0.16	0.056338028169014086	0.9985585832932939	0.08333333333333333	71
NCBI-partial	local_scale	ENVO:01000355	0.5555555555555556	0.29411764705882354	0.9997264583190864	0.38461538461538464	17
NCBI-partial	local_scale	ENVO:01000356	0.0	0.0	0.9950819672131147	0.0	0
NCBI-partial	local_scale	ENVO:01000367	0.16666666666666666	1.0	0.999658446615206	0.2857142857142857	1
NCBI-partial	local_scale	ENVO:01000373	0.0	0.0	0.9998633879781421	0.0	0
NCBI-partial	local_scale	ENVO:01000377	0.0	0.0	0.9999316846563738	0.0	2
NCBI-partial	local_scale	ENVO:01000378	0.6923076923076923	0.6923076923076923	0.9997265331236754	0.6923076923076923	13
NCBI-partial	local_scale	ENVO:01000383	0.9180327868852459	1.0	0.9996571585298958	0.9572649572649573	56
NCBI-partial	local_scale	ENVO:01000385	0.05	0.5	0.9987020084711026	0.09090909090909091	2
NCBI-partial	local_scale	ENVO:01000389	0.25	0.125	0.9997949699289229	0.16666666666666666	8
NCBI-partial	local_scale	ENVO:01000393	0.0	0.0	0.9993852459016394	0.0	0
NCBI-partial	local_scale	ENVO:01000406	0.0	0.0	0.9999316799890688	0.0	3
NCBI-partial	local_scale	ENVO:01000408	0.125	1.0	0.9995218252612883	0.2222222222222222	1
NCBI-partial	local_scale	ENVO:01000409	0.0	0.0	0.9999316192560175	0.0	16
NCBI-partial	local_scale	ENVO:01000410	0.018518518518518517	0.5	0.9963792867878125	0.03571428571428571	2
NCBI-partial	local_scale	ENVO:01000411	0.125	0.5	0.9990434544957638	0.2	4
NCBI-partial	local_scale	ENVO:01000413	0.0	0.0	0.9993852039073707	0.0	1
NCBI-partial	local_scale	ENVO:01000417	0.6666666666666666	0.4444444444444444	0.9998633039436812	0.5333333333333333	9
NCBI-partial	local_scale	ENVO:01000418	0.5	1.0	0.9999316893230412	0.6666666666666666	1
NCBI-partial	local_scale	ENVO:01000419	0.0	0.0	0.9952185792349727	0.0	0
NCBI-partial	local_scale	ENVO:01000426	1.0	0.25	1.0	0.4	12
NCBI-partial	local_scale	ENVO:01000430	0.0	0.0	1.0	0.0	10
NCBI-partial	local_scale	ENVO:01000431	0.0	0.0	0.9997950399672064	0.0	3
NCBI-partial	local_scale	ENVO:01000433	0.0	0.0	0.9997950819672131	0.0	0
NCBI-partial	local_scale	ENVO:01000435	0.0	0.0	1.0	0.0	4
NCBI-partial	local_scale	ENVO:01000437	0.2777777777777778	0.7142857142857143	0.9991115970751042	0.4	7
NCBI-partial	local_scale	ENVO:01000445	0.8	1.0	0.99972647702407	0.8888888888888888	16
NCBI-partial	local_scale	ENVO:01000447	0.7792207792207793	0.9090909090909091	0.9988335391793605	0.8391608391608392	66
NCBI-partial	local_scale	ENVO:01000458	0.0	0.0	0.9993851619073644	0.0	2
NCBI-partial	local_scale	ENVO:01000465	0.0	0.0	0.999931693989071	0.0	0
NCBI-partial	local_scale	ENVO:01000480	0.0	0.0	0.999931693989071	0.0	0
NCBI-partial	local_scale	ENVO:01000548	0.0	0.0	1.0	0.0	2
NCBI-partial	local_scale	ENVO:01000549	0.0	0.0	0.9982923497267759	0.0	0
NCBI-partial	local_scale	ENVO:01000552	0.5	0.6	0.9997950119576358	0.5454545454545454	5
NCBI-partial	local_scale	ENVO:01000556	0.043478260869565216	0.6	0.9954902630679877	0.08108108108108109	5
NCBI-partial	local_scale	ENVO:01000576	0.0	0.0	0.9976774369834005	0.0	1
NCBI-partial	local_scale	ENVO:01000579	0.0	0.0	0.9960382513661202	0.0	0
NCBI-partial	local_scale	ENVO:01000580	0.0	0.0	0.999931693989071	0.0	0
NCBI-partial	local_scale	ENVO:01000584	0.0	0.0	0.998223922399071	0.0	1
NCBI-partial	local_scale	ENVO:01000598	0.0	0.0	1.0	0.0	3
NCBI-partial	local_scale	ENVO:01000599	0.2727272727272727	0.06	0.9988995873452545	0.09836065573770492	100
NCBI-partial	local_scale	ENVO:01000604	1.0	1.0	1.0	1.0	1
NCBI-partial	local_scale	ENVO:01000620	0.6086956521739131	0.6086956521739131	0.9993842785797359	0.6086956521739131	23
NCBI-partial	local_scale	ENVO:01000621	0.2	0.12	0.9991789257612043	0.15	25
NCBI-partial	local_scale	ENVO:01000628	0.0	0.0	0.9999316799890688	0.0	3
NCBI-partial	local_scale	ENVO:01000635	0.5428571428571428	0.296875	0.9989023051591658	0.3838383838383838	64
NCBI-partial	local_scale	ENVO:01000638	0.0	0.0	0.9985655737704918	0.0	0
NCBI-partial	local_scale	ENVO:01000641	0.0	0.0	0.9997267759562841	0.0	0
NCBI-partial	local_scale	ENVO:01000651	0.0	0.0	1.0	0.0	17
NCBI-partial	local_scale	ENVO:01000652	0.6785714285714286	0.6551724137931034	0.999384025734036	0.6666666666666666	29
NCBI-partial	local_scale	ENVO:01000666	0.08333333333333333	0.125	0.9992482230727173	0.1	8
NCBI-partial	local_scale	ENVO:01000669	0.0	0.0	0.9995901639344262	0.0	0
NCBI-partial	local_scale	ENVO:01000676	0.0	0.0	1.0	0.0	1
NCBI-partial	local_scale	ENVO:01000681	0.0	0.0	0.9997267572921648	0.0	1
NCBI-partial	local_scale	ENVO:01000686	0.0	0.0	0.9998633786460824	0.0	1
NCBI-partial	local_scale	ENVO:01000687	0.5	0.05063291139240506	0.999447590111863	0.09195402298850575	158
NCBI-partial	local_scale	ENVO:01000710	0.0	0.0	0.9923497267759562	0.0	0
NCBI-partial	local_scale	ENVO:01000739	0.9	0.6666666666666666	0.9998631355642237	0.7659574468085106	27
NCBI-partial	local_scale	ENVO:01000744	0.9166666666666666	0.39285714285714285	0.9999315630988229	0.55	28
NCBI-partial	local_scale	ENVO:01000751	0.0	0.0	1.0	0.0	1
NCBI-partial	local_scale	ENVO:01000757	0.0	0.0	1.0	0.0	2
NCBI-partial	local_scale	ENVO:01000763	0.023809523809523808	1.0	0.9971992622446888	0.046511627906976744	1
NCBI-partial	local_scale	ENVO:01000768	0.0	0.0	0.9999316846563738	0.0	2
NCBI-partial	local_scale	ENVO:01000772	0.057692307692307696	0.2727272727272727	0.9966504887552122	0.09523809523809523	11
NCBI-partial	local_scale	ENVO:01000773	0.027777777777777776	0.75	0.9928259087182291	0.05357142857142857	4
NCBI-partial	local_scale	ENVO:01000774	0.006622516556291391	0.5	0.9897526984560733	0.013071895424836602	2
NCBI-partial	local_scale	ENVO:01000775	0.0	0.0	1.0	0.0	4
NCBI-partial	local_scale	ENVO:01000780	0.0	0.0	0.9997267759562841	0.0	0
NCBI-partial	local_scale	ENVO:01000786	0.0	0.0	1.0	0.0	1
NCBI-partial	local_scale	ENVO:01000792	0.0	0.0	1.0	0.0	2
NCBI-partial	local_scale	ENVO:01000797	0.0	0.0	1.0	0.0	1
NCBI-partial	local_scale	ENVO:01000816	0.0	0.0	0.9998633413050906	0.0	5
NCBI-partial	local_scale	ENVO:01000824	0.6666666666666666	0.5714285714285714	0.9998633226269391	0.6153846153846154	7
NCBI-partial	local_scale	ENVO:01000830	0.0	0.0	0.9997950679691235	0.0	1
NCBI-partial	local_scale	ENVO:01000843	0.0	0.0	0.999726663933306	0.0	6
NCBI-partial	local_scale	ENVO:01000854	0.0	0.0	0.9999316846563738	0.0	2
NCBI-partial	local_scale	ENVO:01000855	0.0	0.0	0.999658446615206	0.0	1
NCBI-partial	local_scale	ENVO:01000856	0.5	1.0	0.9999316893230412	0.6666666666666666	1
NCBI-partial	local_scale	ENVO:01000857	0.0	0.0	0.9994535519125683	0.0	0
NCBI-partial	local_scale	ENVO:01000859	0.0	0.0	1.0	0.0	1
NCBI-partial	local_scale	ENVO:01000861	0.0	0.0	1.0	0.0	1
NCBI-partial	local_scale	ENVO:01000869	0.3333333333333333	0.5	0.9997267012845039	0.4	4
NCBI-partial	local_scale	ENVO:01000871	0.0	0.0	0.9997267759562841	0.0	0
NCBI-partial	local_scale	ENVO:01000876	0.0	0.0	1.0	0.0	2
NCBI-partial	local_scale	ENVO:01000883	0.0	0.0	0.9992486338797815	0.0	0
NCBI-partial	local_scale	ENVO:01000884	0.0	0.0	0.9982921164093456	0.0	2
NCBI-partial	local_scale	ENVO:01000885	0.0	0.0	1.0	0.0	5
NCBI-partial	local_scale	ENVO:01000886	0.0	0.0	0.9999316706525453	0.0	5
NCBI-partial	local_scale	ENVO:01000887	0.0	0.0	1.0	0.0	1
NCBI-partial	local_scale	ENVO:01000888	0.0	0.0	0.9995901079382429	0.0	2
NCBI-partial	local_scale	ENVO:01000891	0.0	0.0	1.0	0.0	20
NCBI-partial	local_scale	ENVO:01000892	0.4444444444444444	0.21052631578947367	0.9996580261268039	0.2857142857142857	19
NCBI-partial	local_scale	ENVO:01000893	0.0	0.0	1.0	0.0	3
NCBI-partial	local_scale	ENVO:01000894	0.0	0.0	0.9997267759562841	0.0	0
NCBI-partial	local_scale	ENVO:01000905	0.0	0.0	0.9997950819672131	0.0	0
NCBI-partial	local_scale	ENVO:01000909	0.0	0.0	1.0	0.0	13
NCBI-partial	local_scale	ENVO:01000910	0.2	0.5	0.9997267386254953	0.2857142857142857	2
NCBI-partial	local_scale	ENVO:01000922	0.18181818181818182	1.0	0.9987701557802678	0.3076923076923077	4
NCBI-partial	local_scale	ENVO:01000924	0.0	0.0	0.9998633786460824	0.0	1
NCBI-partial	local_scale	ENVO:01000925	0.0	0.0	1.0	0.0	3
NCBI-partial	local_scale	ENVO:01000933	0.0	0.0	1.0	0.0	11
NCBI-partial	local_scale	ENVO:01000938	0.0	0.0	0.999931693989071	0.0	0
NCBI-partial	local_scale	ENVO:01000943	0.5	0.5	0.9999316846563738	0.5	2
NCBI-partial	local_scale	ENVO:01000951	0.044444444444444446	0.8	0.9941236761188931	0.08421052631578947	5
NCBI-partial	local_scale	ENVO:01000962	0.0	0.0	0.9997950819672131	0.0	0
NCBI-partial	local_scale	ENVO:01000964	0.0	0.0	0.9999316893230412	0.0	1
NCBI-partial	local_scale	ENVO:01000965	0.0	0.0	0.9995901639344262	0.0	0
NCBI-partial	local_scale	ENVO:01000975	0.5	0.6666666666666666	0.9998633599781376	0.5714285714285714	3
NCBI-partial	local_scale	ENVO:01000987	0.6363636363636364	1.0	0.9997266452538782	0.7777777777777778	7
NCBI-partial	local_scale	ENVO:01000991	0.0	0.0	0.9993169398907104	0.0	0
NCBI-partial	local_scale	ENVO:01000992	0.08333333333333333	1.0	0.9992485825534531	0.15384615384615385	1
NCBI-partial	local_scale	ENVO:01000999	0.6896551724137931	0.5063291139240507	0.9987638211661287	0.583941605839416	79
NCBI-partial	local_scale	ENVO:01001000	0.9574468085106383	0.3358208955223881	0.9998621260168207	0.4972375690607735	134
NCBI-partial	local_scale	ENVO:01001001	0.05084745762711865	0.16666666666666666	0.9961701545616195	0.07792207792207792	18
NCBI-partial	local_scale	ENVO:01001002	0.8	0.6153846153846154	0.9997262898590393	0.6956521739130435	26
NCBI-partial	local_scale	ENVO:01001004	0.6428571428571429	0.16363636363636364	0.9996571820363387	0.2608695652173913	55
NCBI-partial	local_scale	ENVO:01001020	0.0	0.0	0.9997267759562841	0.0	0
NCBI-partial	local_scale	ENVO:01001023	0.11764705882352941	1.0	0.9989752698456074	0.21052631578947367	2
NCBI-partial	local_scale	ENVO:01001029	0.675	0.19014084507042253	0.9991033245964961	0.2967032967032967	142
NCBI-partial	local_scale	ENVO:01001033	0.0	0.0	0.9998630793455193	0.0	33
NCBI-partial	local_scale	ENVO:01001034	0.0	0.0	0.999316893230412	0.0	1
NCBI-partial	local_scale	ENVO:01001040	0.5	0.08695652173913043	0.9998631730177191	0.14814814814814814	23
NCBI-partial	local_scale	ENVO:01001041	0.1111111111111111	0.5	0.9989068051380159	0.18181818181818182	4
NCBI-partial	local_scale	ENVO:01001042	0.0	0.0	0.9997267572921648	0.0	1
NCBI-partial	local_scale	ENVO:01001043	0.0	0.0	0.9977459016393443	0.0	0
NCBI-partial	local_scale	ENVO:01001044	0.5238095238095238	0.5116279069767442	0.9986298554497499	0.5176470588235295	43
NCBI-partial	local_scale	ENVO:01001048	0.0	0.0	1.0	0.0	3
NCBI-partial	local_scale	ENVO:01001049	0.0	0.0	1.0	0.0	2
NCBI-partial	local_scale	ENVO:01001051	0.0	0.0	0.9997267759562841	0.0	0
NCBI-partial	local_scale	ENVO:01001055	0.0	0.0	0.9997950819672131	0.0	0
NCBI-partial	local_scale	ENVO:01001056	0.0	0.0	0.9985655737704918	0.0	0
NCBI-partial	local_scale	ENVO:01001059	0.0	0.0	1.0	0.0	1
NCBI-partial	local_scale	ENVO:01001060	0.0	0.0	0.9998633879781421	0.0	0
NCBI-partial	local_scale	ENVO:01001069	0.0	0.0	1.0	0.0	14
NCBI-partial	local_scale	ENVO:01001077	0.0	0.0	1.0	0.0	1
NCBI-partial	local_scale	ENVO:01001082	0.0	0.0	0.9997950819672131	0.0	0
NCBI-partial	local_scale	ENVO:01001103	0.5	0.3333333333333333	0.9999316799890688	0.4	3
NCBI-partial	local_scale	ENVO:01001110	0.0	0.0	0.9998633786460824	0.0	1
NCBI-partial	local_scale	ENVO:01001121	0.0	0.0	0.9968570647717956	0.0	4
NCBI-partial	local_scale	ENVO:01001162	0.07692307692307693	0.3333333333333333	0.998359983599836	0.125	6
NCBI-partial	local_scale	ENVO:01001171	0.3333333333333333	0.3333333333333333	0.9998633599781376	0.3333333333333333	3
NCBI-partial	local_scale	ENVO:01001176	0.0	0.0	1.0	0.0	1
NCBI-partial	local_scale	ENVO:01001177	0.0	0.0	0.9999316379546076	0.0	12
NCBI-partial	local_scale	ENVO:01001179	0.0	0.0	0.9999316846563738	0.0	2
NCBI-partial	local_scale	ENVO:01001184	0.0	0.0	0.9998633879781421	0.0	0
NCBI-partial	local_scale	ENVO:01001191	0.3	0.6	0.9995216945678169	0.4	5
NCBI-partial	local_scale	ENVO:01001192	0.0	0.0	1.0	0.0	11
NCBI-partial	local_scale	ENVO:01001199	0.0	0.0	0.9994534399125504	0.0	3
NCBI-partial	local_scale	ENVO:01001200	0.03333333333333333	1.0	0.9980189903681945	0.06451612903225806	1
NCBI-partial	local_scale	ENVO:01001206	0.6428571428571429	0.75	0.999658189773038	0.6923076923076923	12
NCBI-partial	local_scale	ENVO:01001209	0.08695652173913043	0.5	0.9956931911402789	0.14814814814814814	12
NCBI-partial	local_scale	ENVO:01001226	0.0	0.0	0.9991120218579235	0.0	0
NCBI-partial	local_scale	ENVO:01001242	0.0	0.0	0.9991120218579235	0.0	0
NCBI-partial	local_scale	ENVO:01001243	0.0	0.0	1.0	0.0	1
NCBI-partial	local_scale	ENVO:01001244	1.0	0.875	1.0	0.9333333333333333	8
NCBI-partial	local_scale	ENVO:01001246	0.8240740740740741	0.7235772357723578	0.9986911896397327	0.7705627705627706	123
NCBI-partial	local_scale	ENVO:01001247	0.2222222222222222	0.18181818181818182	0.9995214983936017	0.2	11
NCBI-partial	local_scale	ENVO:01001248	1.0	1.0	1.0	1.0	1
NCBI-partial	local_scale	ENVO:01001250	0.3333333333333333	0.25	0.999863350642252	0.2857142857142857	4
NCBI-partial	local_scale	ENVO:01001254	0.0	0.0	0.9997950819672131	0.0	0
NCBI-partial	local_scale	ENVO:01001256	0.0	0.0	0.9997267759562841	0.0	0
NCBI-partial	local_scale	ENVO:01001264	0.1875	0.23076923076923078	0.999111232651945	0.20689655172413793	13
NCBI-partial	local_scale	ENVO:01001267	0.0	0.0	1.0	0.0	8
NCBI-partial	local_scale	ENVO:01001289	0.0	0.0	0.9993168465637382	0.0	2
NCBI-partial	local_scale	ENVO:01001304	0.62	0.775	0.9986986301369863	0.6888888888888889	40
NCBI-partial	local_scale	ENVO:01001305	0.7818181818181819	0.4479166666666667	0.9991749174917491	0.5695364238410596	96
NCBI-partial	local_scale	ENVO:01001312	0.0	0.0	1.0	0.0	9
NCBI-partial	local_scale	ENVO:01001314	0.0	0.0	1.0	0.0	3
NCBI-partial	local_scale	ENVO:01001315	0.0	0.0	0.9994534025690079	0.0	4
NCBI-partial	local_scale	ENVO:01001316	0.0	0.0	0.9999316799890688	0.0	3
NCBI-partial	local_scale	ENVO:01001320	0.0	0.0	0.999931693989071	0.0	0
NCBI-partial	local_scale	ENVO:01001321	0.0	0.0	1.0	0.0	1
NCBI-partial	local_scale	ENVO:01001343	0.0	0.0	0.9993852459016394	0.0	0
NCBI-partial	local_scale	ENVO:01001360	0.0	0.0	1.0	0.0	1
